id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>
131029	"carr j.c., cole m.s., ring j.k., blettner d.p., a measure of variations in internal social capital among family firms, entrepreneurship theory and practice, 35, 6, pp. 1207-1227, (2011)"	0.4201	0.3627	2	536	1175	39
131073	"carr j.c., sequeira j.m., prior family business exposure as intergenerational influence and entrepreneurial intent: a theory of planned behavior approach, journal of business research, 60, 10, pp. 1090-1098, (2007)"	1.0945	0.1198	1	463	986	70
133261	"cascino s., pugliese a., mussolino d., sansone c., the influence of family ownership on the quality of accounting information, family business review, 23, 3, pp. 246-265, (2010)"	-0.8981	-0.6527	3	362	741	40
133694	"casillas j.c., moreno a.m., barbero j.l., a configurational approach of the relationship between entrepreneurial orientation and growth of family firms, family business review, 23, 1, pp. 27-44, (2010)"	-0.2442	0.7829	2	668	1945	62
133709	"casillas j.c., moreno a.m., barbero j.l., entrepreneurial orientation of family firms: family and environmental dimensions, journal of family business strategy, 2, 2, pp. 90-100, (2011)"	0.0823	0.8818	2	474	1000	35
133719	"casillas j.c., moreno a.m., the relationship between entrepreneurial orientation and growth: the moderating role of family involvement, entrepreneurship & regional development, 22, 3-4, pp. 265-291, (2010)"	0.0107	0.9708	2	388	697	22
133723	"casillas j.c., moreno a.m., the relationship between entrepreneurial orientation and growth: the moderating role of family involvement, entrepreneurship and regional development, 22, 3-4, pp. 265-291, (2010)"	-0.2244	0.9085	2	416	840	26
133950	"casprini e., dabic m., kotlar j., pucci t., a bibliometric analysis of family firm internationalization research: current themes, theoretical roots, and ways forward, international business review, 29, 5, (2020)"	-0.8788	0.1577	5	343	628	30
133962	"casprini e., de massis a., di minin a., frattini f., piccaluga a., how family firms execute open innovation strategies: the loccioni case, journal of knowledge management, 21, 6, pp. 1459-1485, (2017)"	0.3144	0.8565	2	408	823	32
134374	"casson m., the economics of the family firm, scandinavian economic history review, 47, 1, pp. 10-23, (1999)"	-0.8031	-0.1085	3	523	1089	54
136821	"cennamo c., berrone p., cruz c., gomez-mejia l.r., socioemotional wealth and proactive stakeholder engagement: why family-controlled firms care more about their stakeholders, entrepreneurship theory and practice, 36, 6, pp. 1153-1173, (2012)"	-0.2922	-0.7241	4	743	2498	85
136841	"cennamo c., berrone p., cruz c., gomez-mejia l.r., socioemotional wealth and proactive stakeholder engagement: why family–controlled firms care more about their stakeholders, entrepreneurship theory and practice, 36, 6, pp. 1153-1173, (2012)"	0.0452	-0.7515	4	507	966	39
137521	"cerrato d., piva m., the internationalization of small and medium-sized enterprises: the effect of family management, human capital and foreign ownership, journal of management & governance, 16, 4, pp. 617-644, (2012)"	-1.0292	0.4283	5	294	482	21
137893	"cesinger b., hughes m., mensching h., bouncken r., fredrich v., kraus s., a socioemotional wealth perspective on how collaboration intensity, trust, and international market knowledge affect family firms’ multinationality, journal of world business, 51, 4, pp. 586-599, (2016)"	-1.1506	0.0835	5	385	845	28
138356	"chadwick i.c., dawson a., women leaders and firm performance in family businesses: an examination of financial and nonfinancial outcomes, journal of family business strategy, 9, 4, pp. 238-249, (2018)"	0.8453	-0.5643	1	435	798	36
140969	"chang e.p., memili e., chrisman j.j., kellermanns f.w., chua j.h., family social capital, venture preparedness, and start-up decisions: a study of hispanic entrepreneurs in new england, family business review, 22, 3, pp. 279-292, (2009)"	0.3162	0.4238	1	368	593	22
145757	"chen h.-l., hsu w.-t., family ownership, board independence, and r&d investment, family business review, 22, 4, pp. 347-362, (2009)"	-0.6203	0.7812	2	339	584	22
145808	"chen h.l., hsu w.t., family ownership, board independence, and r&d investment, family business review, 22, 4, pp. 347-362, (2009)"	-0.8227	0.5639	2	577	1442	56
147025	"chen s., chen x., cheng q., do family firms provide more or less voluntary disclosure?, journal of accounting research, 46, 3, pp. 499-536, (2008)"	-0.8715	-0.7683	3	292	526	35
147042	"chen s., chen x., cheng q., shevlin t., are family firms more tax aggressive than non-family firms?, journal of financial economics, 95, 1, pp. 41-61, (2010)"	-1.0247	-0.6431	3	311	519	31
149339	"cherchem n., the relationship between organizational culture and entrepreneurial orientation in family firms: does generational involvement matter?, journal of family business strategy, 8, 2, pp. 87-98, (2017)"	0.1771	0.4078	2	350	529	26
152235	"chirico f., gomez-mejia l.r., hellerstedt k., withers m., nordqvist m., to merge, sell, or liquidate? socioemotional wealth, family control, and the choice of business exit, journal of management, 46, 8, pp. 1342-1379, (2020)"	0.0422	-0.5739	5	422	766	29
152284	"chirico f., knowledge accumulation in family firms: evidence from four case studies, international small business journal, 26, 4, pp. 433-462, (2008)"	0.4284	0.8052	2	503	1012	40
152319	"chirico f., nordqvist m., dynamic capabilities and trans-generational value creation in family firms: the role of organizational culture, international small business journal, 28, 5, pp. 487-504, (2010)"	0.3504	0.8187	2	733	2368	93
152353	"chirico f., salvato c., knowledge integration and dynamic organizational adaptation in family firms, family business review, 21, 2, pp. 169-181, (2008)"	0.4053	0.8165	2	759	2639	101
152376	"chirico f., salvato c., knowledge internalization and product development in family firms: when relational and affective factors matter, entrepreneurship theory and practice, 40, 1, pp. 201-229, (2016)"	0.5107	0.6	2	596	1589	52
152418	"chirico f., sirmon d.g., sciascia s., mazzola p., resource orchestration in family firms: investigating how entrepreneurial orientation, generational involvement, and participative strategy affect performance, strategic entrepreneurship journal, 5, 4, pp. 307-326, (2011)"	-0.0448	0.7508	2	758	2528	73
152944	"chlosta s., patzelt h., klein s.b., dormann c., parental role models and the decision to become self-employed: the moderating effect of personality, small business economics, 38, 1, pp. 121-138, (2012)"	0.9563	0.4372	1	282	434	31
155273	"chrisman j.j., chua j.h., de massis a., frattini f., wright m., the ability and willingness paradox in family firm innovation, journal of product innovation management, 32, 3, pp. 310-318, (2015)"	-0.3064	0.8739	2	830	3873	128
155320	"chrisman j.j., chua j.h., kellermanns f., priorities, resource stocks, and performance in family and nonfamily firms, entrepreneurship theory and practice, 33, 3, pp. 739-760, (2009)"	-0.1711	0.3937	2	444	812	27
155330	"chrisman j.j., chua j.h., kellermanns f.w., chang e.p., are family managers agents or stewards? an exploratory study in privately held family firms, journal of business research, 60, 10, pp. 1030-1038, (2007)"	0.1068	-0.4939	3	547	988	32
155340	"chrisman j.j., chua j.h., kellermanns f.w., chang e.p.c., are family managers agents or stewards? an exploratory study in privately held family firms, journal of business research, 60, 10, pp. 1030-1038, (2007)"	-0.1296	-0.6101	3	382	627	23
155370	"chrisman j.j., chua j.h., le breton-miller i., miller d., steier l.p., governance mechanisms and family firms, entrepreneurship theory and practice, 42, 2, pp. 171-186, (2018)"	-0.4946	-0.6732	3	327	518	27
155379	"chrisman j.j., chua j.h., litz r., a unified systems perspective of family firm performance: an extension and integration, journal of business venturing, 18, 4, pp. 467-472, (2003)"	0.1543	0.2548	2	693	1940	71
155433	"chrisman j.j., chua j.h., litz r.a., comparing the agency costs of family and non-family firms: conceptual issues and exploratory evidence, entrepreneurship theory and practice, 28, 4, pp. 335-354, (2004)"	-0.6195	-0.3989	3	771	2766	96
155452	"chrisman j.j., chua j.h., litz r.a., comparing the agency costs of family and non–family firms: conceptual issues and exploratory evidence, entrepreneurship theory and practice, 28, 4, pp. 335-354, (2004)"	-0.4064	-0.5388	3	425	762	25
155502	"chrisman j.j., chua j.h., pearson a.w., barnett t., family involvement, family influence, and family-centered non-economic goals in small firms, entrepreneurship theory and practice, 36, 2, pp. 267-293, (2012)"	-0.2302	0.0967	2	927	4819	167
155518	"chrisman j.j., chua j.h., pearson a.w., barnett t., family involvement, family influence, and family-centered non-economic goals in small firms, entrepreneurship: theory and practice, 36, 2, pp. 267-293, (2012)"	-0.3663	0.2637	3	367	601	25
155541	"chrisman j.j., chua j.h., pearson a.w., barnett t., family involvement, family influence, and family–centered non–economic goals in small firms, entrepreneurship theory and practice, 36, 2, pp. 267-293, (2012)"	-0.2321	-0.3541	4	655	1723	56
155606	"chrisman j.j., chua j.h., sharma p., important attributes of successors in family businesses: an exploratory study, family business review, 11, 1, pp. 19-34, (1998)"	1.0287	-0.0884	1	497	1133	52
155658	"chrisman j.j., chua j.h., sharma p., trends and directions in the development of a strategic management theory of the family firm, entrepreneurship theory and practice, 29, 5, pp. 555-575, (2005)"	-0.1036	-0.0486	3	805	2509	93
155659	"chrisman j.j., chua j.h., sharma p., trends and directions in the development of a strategic management theory of the family firm, entrepreneurship theory and practice, 29, 5, pp. 555-576, (2005)"	-0.2496	0.1381	3	796	2581	100
155726	"chrisman j.j., chua j.h., steier l., sources and consequences of distinctive familiness: an introduction, entrepreneurship theory and practice, 29, 3, pp. 237-247, (2005)"	0.1984	0.0525	4	616	1391	54
155747	"chrisman j.j., chua j.h., steier l.p., an introduction to theories of family business, journal of business venturing, 18, 4, pp. 441-448, (2003)"	0.2421	0.4437	2	444	742	32
155756	"chrisman j.j., chua j.h., steier l.p., resilience of family firms: an introduction, entrepreneurship theory and practice, 35, 6, pp. 1107-1119, (2011)"	0.1362	0.0757	5	486	959	41
155790	"chrisman j.j., chua j.h., zahra s.a., creating wealth in family firms through managing resources: comments and extensions, entrepreneurship theory and practice, 27, 4, pp. 359-365, (2003)"	-0.0788	0.1798	3	406	684	26
155816	"chrisman j.j., fang h., kotlar j., de massis a., a note on family influence and the adoption of discontinuous technologies in family firms, journal of product innovation management, 32, 3, pp. 384-388, (2015)"	-0.4338	0.7377	2	449	927	32
155865	"chrisman j.j., kellermanns f.w., chan k.c., liano k., intellectual foundations of current research in family business: an identification and review of 25 influential articles, family business review, 23, 1, pp. 9-26, (2010)"	-0.0831	0.2282	2	741	2058	74
155910	"chrisman j.j., memili e., misra k., nonfamily managers, family firms, and the winner's curse: the influence of noneconomic goals and bounded rationality, entrepreneurship theory and practice, 38, 5, pp. 1103-1127, (2014)"	-0.4812	-0.6194	4	378	653	23
155961	"chrisman j.j., patel p.c., variations in r&d investments of family and non-family firms: behavioral agency and myopic loss aversion perspectives, academy of management journal, 55, 4, pp. 976-997, (2012)"	-0.6294	0.285	2	389	657	23
155982	"chrisman j.j., patel p.c., variations in r&d investments of family and nonfamily firms: behavioral agency and myopic loss aversion perspectives, academy of management journal, 55, 4, pp. 976-997, (2012)"	-0.5427	0.2627	2	939	6263	213
156007	"chrisman j.j., patel p.j., variations in r&d investments of family and non-family firms: behavioral agency and myopic loss aversion perspectives, academy of management journal, 55, 4, pp. 976-997, (2012)"	-0.6356	0.6433	2	375	606	23
