id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
38052	organization and management	-0.6694	-0.4542	1	538	2323	121	2017.8017	17.5289	1.1058
38106	organizational culture	0.0049	-0.2996	1	204	404	59	2019.4746	29.7119	1.81
38315	outcome assessment	-0.8869	-0.1915	3	406	1130	51	2020	14.6667	1.1751
38338	outpatient	-0.3958	-0.6191	1	121	193	11	2020.6364	1.7273	0.1344
38341	outpatient department	-0.8084	-0.6143	1	136	218	10	2018.3	6.3	0.39
38454	ownership	0.5416	0.6899	2	173	408	102	2019.7451	11.2549	1.1401
38594	pakistan	0.1541	0.5907	2	169	283	55	2020.1818	14	1.425
38610	palliative care	-0.9376	-0.6162	1	199	568	32	2019.2812	10.6875	0.8654
38615	palliative therapy	-1.0021	-0.6174	1	212	625	30	2019.3	11.1333	0.9054
38643	pandemic	-0.5084	0.3018	3	509	1956	148	2021.9932	13.3851	1.5316
38655	pandemics	-0.7372	0.3288	3	385	1232	64	2021.5938	17.8125	1.6755
38786	parent	-0.8671	-0.086	3	145	215	11	2021	4.4545	0.3791
38844	parents	-0.9308	-0.0119	3	203	452	36	2020.6111	11.3333	0.9415
38980	partner violence	-0.6967	0.3241	3	121	193	8	2018.375	19	1.1286
39106	pathology	-0.5665	-0.003	1	138	225	14	2018.5	20.7143	1.7866
39112	patient acceptance of health care	-1.0411	0.2159	5	164	337	14	2018.1429	16.2143	0.9904
39120	patient attitude	-1.0123	0.1675	5	178	367	16	2018.0625	16.125	1.0051
39122	patient care	-0.5805	-0.7471	1	364	1006	53	2018.7358	15.1132	1.06
39131	patient compliance	-0.7961	-0.2253	1	147	209	9	2019.6667	8.5556	0.6574
39166	patient referral	-0.8083	-0.5226	1	261	572	25	2020.28	8.84	0.8469
39171	patient safety	-0.5089	-0.638	1	168	307	19	2019.2632	14.5789	1.0441
39172	patient satisfaction	-0.5966	-0.8264	1	137	231	13	2018.5385	17.1538	1.0719
39185	patient-centered care	-0.537	-0.8141	1	159	295	17	2017.1765	21.4706	1.1954
39374	pediatrics	-0.7208	-0.6751	1	189	390	22	2019.7727	11.1364	0.9955
39381	peer group	-0.6861	-0.2113	1	125	192	9	2020.8889	4.4444	0.6102
39424	pension	-0.1011	0.0914	3	119	187	11	2020.2727	46.7273	2.6588
39529	perception	-0.1468	0.1132	2	516	1585	132	2020.1288	11.5227	1.1828
39564	performance	0.8928	0.3574	2	263	692	216	2020.0741	16.162	1.4882
39574	performance assessment	0.5894	0.5245	2	135	211	29	2021	17.8276	1.4351
39750	personal experience	-1.011	-0.1485	3	273	572	27	2019.8519	9.2963	0.7974
39847	personalizations	1.4034	-0.2933	4	95	198	30	2021.1667	3.3667	0.8118
39862	personalized medicine	-0.2922	-0.6625	1	112	168	10	2017.5	28	1.8408
39881	personnel	0.4593	-0.0902	4	215	351	60	2019.7167	8.1833	0.7226
39888	personnel management	-0.333	-0.6896	1	166	269	16	2018.6875	11.75	0.9891
39899	personnel training	0.8346	-0.025	4	118	183	33	2018.4242	7.1515	0.7318
40000	pharmacist	-0.7079	-0.7061	1	141	211	13	2020.1538	7.6154	0.7893
40073	philosophy	-0.0232	-0.4821	1	125	191	18	2019.4444	17.2222	1.2005
40139	physical activity	-0.576	0.085	3	308	714	35	2019.1714	9.8	0.7175
40202	physician	-0.6527	-0.5975	1	382	1144	64	2019.3906	8.9844	0.7629
40214	physicians	-0.6569	-0.7255	1	186	364	21	2018.2857	13.0476	0.9383
40216	"physicians, family"	-0.44	-0.8236	1	131	254	12	2018.3333	8.8333	0.6791
40236	physiology	-0.5067	0.2018	3	234	448	31	2018.1935	20.9355	1.4392
40292	pilot projects	-0.7445	-0.393	1	206	361	20	2019.55	23.95	1.6242
40294	pilot study	-0.8069	-0.3497	1	231	443	26	2019.6538	19.7308	1.3763
40374	planning	0.6522	0.0964	2	211	368	68	2018.5882	15.5882	1.2612
40547	"pneumonia, viral"	-0.8439	0.572	3	180	393	14	2020	56.5	4.3933
40584	poland	0.1052	0.1148	2	128	201	35	2020.1143	4.8	0.42
40601	policy	-0.1911	-0.2017	1	299	593	51	2019.4902	22.8431	1.5745
40629	policy making	0.2809	0.3105	2	183	236	30	2019.9333	15.8	1.6534
40867	population dynamics	0.1807	-0.1474	3	127	175	15	2018.1333	49.0667	2.8977
40881	population research	-0.6506	0.4739	3	144	200	9	2020.4444	21.4444	1.7364
40885	population statistics	0.7707	-0.1353	4	215	435	66	2019.6212	8.303	0.6571
41175	poverty	-0.3565	0.2928	2	470	1377	124	2019.2903	14.6694	1.1104
41176	poverty alleviation	0.2292	0.64	2	127	199	32	2019.75	12.875	1.1716
41199	power	0.9023	0.2288	4	120	166	44	2021.5227	7.0227	0.8453
41314	practice guideline	-0.5696	-0.4333	1	335	755	42	2019.381	13.3571	1.0211
41446	prediction	0.3546	-0.2083	4	274	540	52	2020.2308	21.9038	1.7807
41458	prediction model	1.1389	-0.6031	4	75	210	32	2019.9688	19.5625	1.3159
41482	predictive analytics	1.1938	-0.4219	4	310	2031	314	2020.5637	19.1783	1.8071
41496	predictive modeling	1.3325	-0.3552	4	100	201	28	2019.3929	12.2143	1.0733
41498	predictive models	1.2313	-0.4253	4	124	272	35	2020.6857	8.0571	1.339
41545	pregnancy	-0.7139	-0.0368	1	428	1279	71	2019.4789	9.9437	0.8339
41554	pregnant woman	-0.6279	-0.0409	1	133	234	11	2020.5455	9.7273	0.9004
41595	preschool child	-1.078	0.0064	3	404	1475	66	2019.2576	22.2424	1.6409
41598	prescription	-0.3131	-0.5695	1	229	358	20	2019.7	10.05	0.8974
41650	prevalence	-0.6702	0.1745	3	500	1843	90	2020	11.2222	1.0056
41654	prevention	-0.5799	-0.2943	1	220	378	26	2020.9231	8.6154	0.8347
41655	prevention and control	-0.7117	0.1289	3	418	1132	59	2020.1525	18.3051	1.6206
41723	primary care	-0.5667	-0.6036	1	155	251	15	2019.8667	7.9333	0.7342
41737	primary health care	-0.5381	-0.7319	1	323	903	46	2020.2174	20.0435	1.3242
41746	primary medical care	-0.4016	-0.7188	1	274	598	28	2020.7143	8.4643	0.8292
41774	principal component analysis	0.6363	0.0178	4	143	176	24	2021.125	4.875	0.5599
41819	priority journal	-0.5231	-0.1156	1	616	2448	142	2017.7183	36.6197	2.4335
41829	privacy	0.6261	-0.4366	4	192	338	55	2020.0364	26.8182	2.0164
41934	private sector	-0.1038	0.2427	2	259	461	44	2019.2955	10.5909	1.3748
42079	procedures	-0.526	-0.2773	1	625	3084	171	2018.8363	18.9825	1.3744
42141	process mining	1.0876	-0.2271	4	71	153	38	2019.5263	24.4211	1.963
42279	product design	1.0509	0.0131	4	169	475	115	2019.487	17.1652	1.609
42298	product families	1.1006	-0.0465	4	69	153	46	2019.4348	6.6522	0.7279
42515	productivity	0.2133	-0.0626	2	344	630	77	2019.6883	16.1299	1.6874
42593	professional practice	-0.528	-0.3834	1	152	209	10	2016	14.8	0.7967
42639	profit	-0.041	0.1273	2	158	261	29	2019.931	6	0.4957
42658	profitability	0.7736	0.2024	4	249	468	105	2020.1905	12.2762	1.2638
42671	program development	-0.4131	-0.4711	1	143	230	12	2016.75	11.8333	0.6726
42673	program evaluation	-0.6373	-0.4075	1	230	437	21	2018.0476	7.9048	0.5266
42716	project management	0.6874	0.0179	4	132	180	37	2019.973	6.8649	0.7174
42856	prospective studies	-0.9643	-0.3747	1	158	290	14	2020.2857	7.9286	1.1322
42857	prospective study	-0.9728	-0.4103	1	218	438	21	2020.1429	8.7619	1.127
42952	protocol compliance	-0.9182	0.0843	3	136	210	8	2021.125	8	0.9021
43098	psychology	-0.6752	0.0191	3	688	4361	231	2019.1558	17.1732	1.3456
43193	public health	-0.3259	-0.0176	3	578	1862	113	2020.0354	11.2212	1.0061
43241	public policy	0.1041	-0.0505	2	257	453	49	2019.898	23.8163	1.8626
43251	public relations	0.9934	-0.2712	4	253	682	80	2019.75	7.85	0.8373
43257	public sector	0.0084	0.3317	2	130	177	17	2020.1176	5.7059	2.176
43284	publication	-0.1835	-0.5201	1	165	263	17	2018.9412	10.4118	0.7267
43363	purchasing	0.4647	-0.3035	4	204	348	33	2020.2727	11.1515	1.4843
43470	qualitative	-0.296	0.1074	5	179	310	42	2020.0238	13.7143	1.1985
43471	qualitative analysis	-0.0606	0.2165	2	406	844	68	2020.2353	22.6618	1.7381
43501	qualitative research	-0.4885	-0.09	1	611	2696	178	2019.8708	11.3202	1.0482
43524	quality control	0.4702	-0.2041	4	332	568	63	2020.381	11.5714	1.317
43535	quality improvement	-0.7127	-0.5775	1	225	466	27	2019.4815	14.7407	1.0523
43559	quality of health care	-0.4748	-0.6641	1	206	428	22	2018.7273	17.3182	1.3796
43562	quality of life	-0.2933	0.0082	3	385	846	72	2020.0694	9.1389	0.7244
43599	quantitative analysis	0.0556	-0.0158	2	325	614	45	2020.6222	17.2889	1.4843
43636	quarantine	-0.9564	0.3883	3	166	307	12	2020.8333	46.1667	4.2829
43676	questionnaire	-0.6415	0.0918	3	610	3407	173	2019.9249	11.289	0.9982
43679	questionnaire survey	0.2359	0.5026	2	259	469	60	2019.8	12.9833	1.1771
43727	race	-0.2261	-0.3848	1	173	256	21	2020.7619	11.7619	1.0422
43840	random forest	1.2656	-0.5629	4	80	205	30	2021.3	12.4	1.4019
43851	random forests	1.2926	-0.5305	4	111	321	35	2021.3429	16.2571	2.3328
43868	randomized controlled trial	-0.9886	-0.0791	3	315	760	38	2019.0526	22.0263	1.4715
43869	randomized controlled trial (topic)	-0.8921	-0.3059	1	148	223	13	2020.4615	6.2308	0.733
44261	recommender systems	1.2004	-0.3776	4	71	137	27	2020.1111	7.037	0.7829
44338	recycling	0.2859	0.2207	2	147	218	27	2019.4444	41.4815	2.7365
44451	refugee	-0.1039	0.3353	2	122	181	22	2019.9091	16.2727	1.6965
44516	regional planning	0.8116	0.3188	2	137	280	39	2017.9487	9.2308	0.8164
44539	regression analysis	0.4579	0.0207	4	465	1031	125	2020.504	14.2	1.3073
44597	reimbursement	-0.5741	-0.7011	1	211	408	21	2019.619	17.619	1.5028
44716	relative	-0.816	-0.4544	1	138	225	11	2019.4545	6.6364	0.5105
44752	religion	-0.4637	0.0693	1	279	561	61	2019.918	13.9344	1.2039
44967	reproductive health	-0.8868	0.2606	5	169	320	16	2020	5.625	0.5409
45017	research	0.1602	0.0761	2	247	415	45	2019.6889	21.6222	2.5209
45041	research design	-0.2239	-0.5784	1	208	346	18	2019.8889	6.8889	0.5743
45113	research work	0.4739	0.4409	2	111	179	30	2020.6	25.2667	2.1266
45129	residence characteristics	-0.6987	0.4068	3	201	385	16	2019.6875	13.5	0.9137
45136	resident	-0.5239	-0.6916	1	198	384	22	2019.5455	9.1364	0.7434
45181	resilience	0.3085	0.5868	2	171	299	98	2020.949	12.2857	1.6863
45206	resource allocation	0.5302	-0.0869	4	171	251	32	2020.4062	11.0312	1.0269
45275	resource-based view	0.9628	0.5468	2	70	153	51	2020.2549	30.2353	2.6406
45342	responsibility	-0.4074	-0.2932	1	213	425	30	2019.6	7.5	0.5862
45362	restaurant	-0.2266	-0.1007	3	124	190	14	2020.1429	20.4286	1.5334
45447	retail stores	1.181	-0.262	4	103	196	28	2020.3571	17.0357	1.3322
45456	retailing	0.6196	0.1921	2	151	226	42	2019.8333	18.5952	1.5321
45476	retirement	-0.1722	0.2043	3	203	387	29	2019.8621	29.5517	1.9023
45492	retrospective studies	-1.0645	-0.2685	3	231	575	28	2020.2143	13.5714	1.3958
45493	retrospective study	-1.101	-0.2402	3	257	692	35	2020.3714	13	1.2595
45571	review	-0.3274	-0.2875	1	514	1636	127	2020.0079	29.7795	2.348
45686	risk	0.2545	0.1753	2	152	227	41	2019.6585	16.2439	1.2478
45692	risk assessment	0.0399	-0.1576	3	533	1308	106	2020.0472	8.3396	0.8557
45709	risk factor	-0.7235	0.2829	3	455	1559	79	2019.6329	13.8354	1.0613
45710	risk factors	-0.8185	0.2779	3	341	1007	53	2019.3208	14.6226	1.075
45713	risk management	0.5384	0.0062	4	209	338	75	2020.2533	8.7467	1.1756
45725	risk perception	0.3598	0.1633	2	128	188	29	2021.2759	8.2414	0.8501
46085	rural area	-0.1932	0.5704	2	457	1184	99	2020.596	13.5051	1.5144
46086	rural areas	0.5793	0.3092	2	159	323	70	2019.6143	5.3286	0.5872
46105	rural development	0.4403	0.6246	2	156	304	69	2020.4058	10.942	1.1485
46113	rural economy	0.3509	0.6717	2	107	172	34	2020.6176	18.1471	1.6858
46187	rural population	-0.5159	0.4912	2	407	1133	70	2019.1143	13.8286	1.2769
46254	russian federation	0.2004	0.4044	2	105	138	27	2019.8889	7.8148	0.6422
46328	safety	-0.0908	-0.1821	3	145	248	23	2019.5217	18.8696	2.5615
46391	sales	1.3224	-0.2032	4	347	3379	491	2020.3177	10.8371	1.0927
46522	sanitation	-0.2552	0.5737	2	135	199	10	2020	13.7	1.0328
46556	sars-cov-2	-0.9599	0.0841	3	282	716	39	2021.3333	17.9487	1.7847
46584	satisfaction	-0.4118	-0.0512	3	266	540	46	2020	10.8478	0.9827
46600	saudi arabia	0.0122	0.5252	2	159	266	37	2020.7027	7.8919	0.9626
46737	school	-0.8166	0.2413	3	185	387	21	2020.9524	17.1905	1.5771
46739	school child	-1.0982	0.2208	3	110	199	10	2021.2	6.5	0.4912
46779	schools	-0.6945	0.2168	3	157	321	19	2020.1053	19.8947	1.7253
46859	scientist	-0.4349	-0.2759	1	255	453	21	2017.6667	35.1905	2.3829
46895	screening	-0.4574	-0.3629	1	199	298	13	2018.6154	18.6923	1.3782
46962	search engines	1.4453	-0.3298	4	78	175	29	2019.6552	9.1724	0.7973
47090	security	0.7802	-0.303	4	94	131	29	2020.2759	14.8621	1.6864
47200	self care	-0.3547	-0.475	1	169	260	13	2020.3846	10.8462	0.9906
47201	self concept	-0.6074	0.1471	3	189	307	13	2020.8462	7.6923	0.6587
47207	self employment	0.1948	0.6599	2	177	302	32	2018.8438	8.8438	0.6772
47220	self report	-0.7436	0.3672	3	219	430	17	2018.8824	16.8235	1.1102
47258	self-employment	0.1598	0.6645	2	115	200	58	2019.1379	9.569	1.0246
47379	semantics	1.1228	-0.3615	4	136	306	67	2018.8955	36.9851	2.2558
47384	semi structured interview	-0.5273	-0.1959	1	403	1070	55	2020.3818	7.4545	0.6637
47460	sensitivity analysis	0.5554	-0.0432	4	121	172	27	2021.4444	9.7407	3.1413
47483	sentiment analysis	1.302	-0.3444	4	195	790	124	2020.4839	13.3468	1.3121
47656	service industry	0.8282	0.0534	4	102	132	22	2019.7727	19.1364	1.7074
47777	sex difference	-0.5573	0.4974	3	192	388	18	2018.5	10.6667	0.7148
47781	sex factors	-0.7603	0.5746	3	144	282	14	2018.0714	13.2857	0.9975
47803	sexual behavior	-1.0219	0.4618	5	148	291	16	2019.4375	12.3125	1.0843
48187	simulation	0.3059	-0.0966	4	158	218	27	2021.0741	5.4815	0.5185
48308	skill	-0.4427	-0.2126	1	241	454	24	2020	9.3333	0.7794
48381	sleep	-1.1096	-0.154	3	128	207	9	2019.8889	28.8889	2.6406
48464	small and medium-sized enterprise	0.5659	0.505	2	266	622	98	2020.3878	19.2245	1.786
48483	small business	0.178	0.4421	2	270	498	103	2019.8544	8.835	0.8274
48683	smart city	1.3128	-0.0678	4	90	214	34	2019.9412	11.8824	0.8811
48761	smartphones	0.7969	-0.3309	4	82	116	31	2018.9355	9.9355	0.8958
48764	sme	0.8238	0.4215	2	131	249	95	2020.0526	10.5895	1.1554
48783	smes	0.723	0.4945	2	208	451	173	2020.3237	12.6879	1.5355
48809	smoking	-0.7704	0.2243	3	245	616	30	2019.8667	4.0667	0.4168
48896	social aspect	-0.6349	0.3682	3	251	469	19	2019.6842	22.4211	1.6525
48897	social aspects	0.7806	0.0789	4	118	187	37	2019.2162	13.6486	2.0827
48905	social behavior	-0.4112	0.2625	3	276	490	30	2019.2333	18.6333	1.2977
48919	social capital	0.5137	0.4701	2	234	482	154	2019.5195	14.6039	1.4261
48926	social care	-0.5755	-0.2486	1	136	216	13	2020	13.3077	1.0273
48992	social determinants of health	-0.3237	-0.3567	1	182	278	14	2020.8571	5.9286	0.685
49000	social distancing	-0.6979	0.4739	3	144	253	12	2021.0833	9.5	0.9788
49018	social enterprise	0.1333	0.1914	2	180	278	57	2019.9649	4.8421	0.5145
49031	social environment	-0.1216	0.0424	2	155	212	18	2018.3333	12.2222	0.7441
49103	social interaction	-0.5481	0.1734	3	246	471	26	2020.1923	9.8846	0.7595
49122	social life	-0.3428	0.1748	3	123	186	12	2020.4167	11.5833	1.0859
49128	social marketing	-0.2162	-0.1768	1	135	217	21	2020.1429	10.4286	0.78
49133	social media	0.6826	-0.2825	4	564	2367	376	2020.2633	15.609	1.5451
49138	social media analytics	1.2102	-0.1967	4	207	698	119	2019.916	32.2269	2.5116
49156	social media datum	1.4589	-0.2641	4	72	175	20	2019.2	13.5	0.9588
49175	social media marketing	1.3905	-0.1562	4	68	173	45	2021.0889	15.8222	1.6295
49181	social media marketings	1.4319	-0.2067	4	87	240	29	2019.931	10.4483	0.9109
49192	social media platforms	1.4807	-0.2375	4	94	264	35	2020.3429	13.8	1.1664
49239	social network	0.2275	0.1113	2	366	737	79	2019.9494	9.4937	1.038
49257	social networking (online)	1.2687	-0.2672	4	319	2211	316	2019.2816	14.0791	1.1176
49266	social networks	0.762	0.1333	4	154	296	92	2019.663	16.1413	1.495
49323	social responsibility	0.1856	0.0505	2	213	333	42	2019.4048	18.7381	1.3411
49348	social security	-0.2661	0.1966	3	140	199	17	2018.9412	37.1176	2.1231
49364	social status	-0.4703	0.3905	3	328	738	45	2020.3333	10.0222	0.7585
49366	social stigma	-0.6759	0.5127	3	157	239	10	2020.5	6.4	0.7449
49373	social support	-0.4565	0.0343	1	434	1150	69	2019.7826	11.1739	0.8456
49400	social welfare	-0.3428	-0.4136	1	143	205	15	2018.9333	6.2667	0.5499
49404	social work	-0.3645	-0.3546	1	206	341	25	2020.28	8	0.7578
49579	sociodemographics	-0.7656	0.2992	3	144	240	11	2023.0909	0.7273	0.2622
49587	socioeconomic conditions	0.1947	0.597	2	175	265	36	2020.1111	11.6944	1.2558
49590	socioeconomic factors	-0.6111	0.5322	3	384	1175	55	2018.7273	17.4545	1.2154
49592	socioeconomic impact	0.2207	0.5385	2	130	162	24	2020.2917	11.8333	0.951
49602	socioeconomic status	-0.0057	0.6188	2	156	219	29	2019.2069	16.6897	1.5589
49608	socioeconomics	-0.5823	0.4341	3	444	1401	62	2018.9677	18.1935	1.3166
49614	socioemotional wealth	0.8343	0.652	2	122	393	201	2020.796	21.0995	2.0897
49633	sociology	-0.1209	-0.2105	1	131	193	16	2020.0625	16.125	1.4386
49687	software	0.2579	-0.2448	4	227	355	36	2019.9167	15.6944	1.2329
49706	software design	1.019	-0.0905	4	96	163	46	2018.3478	8.9565	0.5388
49963	south africa	0.0995	0.4573	2	148	224	58	2020.3621	6.931	0.6716
49985	south korea	-0.0873	0.1258	2	192	268	35	2019.6286	9.5429	0.8046
50073	spain	0.2413	0.4621	2	251	477	83	2019.6867	10.3614	0.9592
50180	spatiotemporal analysis	0.3688	0.5224	2	123	172	30	2021.4	8.9667	1.0806
50399	sports	0.4833	-0.3355	4	138	193	23	2019.2609	5.8261	0.8529
50428	spouse	-0.6266	0.6667	3	145	268	13	2017.9231	19.1538	1.1196
50430	spouses	-0.566	0.687	3	127	226	12	2018.5	18.75	1.1003
50488	staff	-0.4702	-0.5164	1	154	243	13	2018.7692	27.4615	1.5832
50511	stakeholder	0.3397	0.4997	2	224	401	63	2020.6984	14.9841	1.5395
50519	stakeholder engagement	0.1164	-0.1637	1	161	211	20	2020.2	24.2	2.2857
50580	standards	-0.4596	-0.5503	1	370	984	58	2016.2931	22.8276	1.2402
50746	statistical analysis	0.194	-0.1009	4	156	210	23	2020.2174	16.8261	1.4702
50767	statistical model	-0.5137	0.3649	3	184	367	17	2017.7059	15.9412	1.0598
50785	statistics	0.3859	-0.3906	4	246	411	40	2020.05	8.45	0.6347
50787	statistics and numerical data	-0.6829	-0.0732	1	469	1572	77	2016.5195	23.7792	1.3886
50870	stigma	-0.8766	0.3899	3	169	272	12	2020.5833	5.1667	0.5895
51018	strategic approach	0.4252	0.5531	2	218	355	48	2020.9792	15.4583	1.7066
51102	strategic planning	1.066	0.0521	4	256	732	95	2020.9368	8.5263	0.9488
51141	strategy	0.8431	0.3695	2	161	346	118	2020.0424	8.2458	0.7896
51225	stress	-0.609	0.1881	3	242	469	46	2019.6739	8.9783	0.806
51247	"stress, psychological"	-0.9799	-0.12	3	183	325	14	2018.4286	88.9286	4.842
51283	structural equation modeling	0.3741	0.1336	4	189	308	42	2020.2857	34.4762	2.8946
51346	structured questionnaire	-0.6456	0.6144	3	160	303	14	2020.8571	4.0714	0.3642
51352	student	-0.1797	0.0465	3	295	742	67	2019.7612	17.5522	1.4617
51412	students	0.5489	-0.1408	4	323	911	138	2020.2609	8.2101	0.7315
51579	succession	0.6164	0.7129	2	174	634	277	2019.9639	13.0036	1.1689
51607	succession planning	0.8557	0.5359	2	76	197	91	2019.8022	8.2088	0.7353
51742	supervised learning	1.0283	-0.4939	4	88	170	24	2020.5	80.1667	4.1994
51791	supply chain management	0.9775	0.1449	4	164	324	53	2021.0755	21.3774	2.2348
51811	supply chains	1.0131	0.126	4	165	401	77	2020.2857	18.4416	1.9207
51858	support vector machines	1.3104	-0.4848	4	118	344	40	2020.7	14.7	2.1071
51926	survey	0.2514	-0.0717	2	134	186	35	2019.9429	10.1143	1.0119
51942	surveys	0.6689	-0.0444	4	390	955	149	2019.0201	11.3289	1.0024
51943	surveys and questionnaires	-0.7983	0.0681	3	493	2153	101	2019.7228	11.8218	0.9885
51961	survivor	-0.8214	-0.2747	1	122	205	11	2020	8.9091	0.8366
51968	sustainability	0.5368	0.4513	2	435	1646	369	2020.7751	13.3631	1.5757
52055	sustainable development	0.6003	0.3452	2	466	1686	285	2020.0281	14.9579	1.4498
52214	sweden	0.1714	0.3017	2	223	340	47	2019.5957	14.1277	1.3491
52399	systematic literature review	0.8925	0.1121	4	164	296	71	2021.2113	24.4789	3.3432
52406	systematic review	-0.0614	-0.2541	1	400	793	64	2020.9062	32.3906	3.0874
52503	taiwan	-0.076	0.0115	2	124	179	23	2019.3478	9.4783	0.8424
52555	tanzania	-0.3741	0.4933	2	166	273	24	2019.375	11.7083	1.2374
52697	teacher	-0.6752	-0.2572	3	171	300	17	2020.2353	4.2941	0.4016
52712	teaching	0.4372	-0.1744	4	177	283	37	2019.2703	6.4595	0.6824
52920	technology	0.4392	-0.023	4	258	475	85	2021.0353	7.5882	1.0369
52927	technology adoption	0.6207	0.394	2	126	191	30	2021.2333	21.5667	3.7916
53079	telehealth	-0.6108	-0.643	1	203	371	18	2020.2778	9.2222	0.8973
53083	telemedicine	-0.6898	-0.4927	1	243	531	29	2020	29.4828	2.6106
53203	terminal care	-1.0351	-0.5542	1	149	372	19	2019.0526	13.4211	1.0184
53294	text mining	1.0112	-0.4034	4	122	255	46	2020.2609	39.1304	3.3369
53338	thailand	0.219	0.1558	2	191	307	50	2020.4	6.34	0.6886
53527	thematic analysis	-0.3857	-0.234	1	343	799	44	2021.1364	7.9545	0.8326
53557	theoretical model	-0.0448	0.2885	3	173	246	14	2018.4286	27.8571	1.9197
53563	theoretical study	0.1807	0.2058	2	240	512	50	2020.96	17	1.8821
53614	therapy	-0.6228	-0.5108	1	180	279	17	2022.4118	8.5882	1.1571
53793	time factor	-1.1188	0.0073	3	149	248	9	2020.2222	11.1111	0.8138
53794	time factors	-1.1154	-0.0262	3	149	248	9	2020.2222	11.1111	0.8138
53816	time series	1.0821	-0.4897	4	76	139	20	2020.7	10.5	0.9014
53817	time series analysis	0.9794	-0.4217	4	99	175	25	2021.12	8.2	1.0863
53913	tobacco	0.0512	0.0249	6	125	220	20	2019.8	3.3	0.2923
54057	total quality management	-0.5201	-0.5315	1	323	722	39	2019.3846	15.0513	1.1044
54077	tourism	0.5099	0.314	2	330	716	153	2020.5294	15.4575	1.4054
54104	tourism development	0.4179	0.5235	2	120	189	34	2020.2941	17.1471	2.58
54377	traffic and transport	-0.5479	0.3448	3	162	250	12	2020	15	1.0504
54400	training	-0.0352	-0.0556	1	301	473	51	2020.0588	9	0.8433
54569	transients and migrants	-0.6947	0.646	3	120	219	9	2019.8889	5.4444	0.3912
54736	travel	-0.8395	-0.0013	3	240	468	29	2018.7931	13.6207	1.1136
54812	treatment outcome	-0.7691	-0.4325	1	185	328	20	2019.75	7.15	0.5278
54859	trends	-0.1261	-0.4601	1	253	466	36	2017.5833	16.9722	1.1382
54962	trust	0.0629	-0.0524	2	345	683	104	2019.6058	13.2212	1.0999
55056	turkey	-0.1181	0.1915	3	188	304	49	2019.7959	9.9796	0.7886
55119	twitter	1.3407	-0.4173	4	80	212	43	2019.7442	19.1628	2.0021
55222	uganda	-0.5747	0.5506	5	191	358	23	2019.6522	14.5652	1.0504
55273	uncertainty	-0.0032	-0.1515	3	250	378	41	2020.9024	9.0976	1.1162
55285	unclassified drug	-0.4446	0.5008	2	115	226	22	2019.2727	17.0909	1.38
55355	unemployment	-0.4167	0.6339	3	276	597	55	2019.2545	10.4909	0.8954
55417	united kingdom	0.0323	0.1915	2	295	606	71	2019.4085	16.1972	1.2947
55424	united states	-0.252	-0.314	1	669	2852	234	2019.1538	16.9957	1.3336
55458	universities	-0.3734	-0.1869	3	133	224	19	2020.2105	8.5263	1.0847
55460	university	-0.3635	-0.3085	3	232	477	44	2019.7045	6.7727	0.5612
55634	urban area	-0.2398	0.4188	2	249	423	27	2021.2222	17.8519	2.2482
55696	urban population	-0.3925	0.3792	3	142	216	13	2018.7692	9.6923	0.8247
55958	utilization	-0.951	-0.4989	1	137	217	11	2016.2727	13.2727	0.7407
55978	vaccination	-0.9931	0.2129	3	126	239	17	2020.1765	8.1176	0.6558
56216	vegetable	-0.1608	0.5575	2	141	252	18	2019.8889	13.2222	1.0183
56224	vegetables	-0.1545	0.5088	2	125	206	15	2019.2	13.8	0.8437
56327	very elderly	-1.1028	-0.1963	3	346	1142	50	2018.94	22.66	1.4517
56439	viet nam	-0.1323	0.6372	2	150	212	24	2020.875	6.7083	0.701
56440	vietnam	-0.0764	0.5955	2	131	188	44	2021.0682	6.5909	0.7803
56479	violence	-0.5328	0.2357	3	162	263	24	2020.25	13.2917	1.0871
56500	virology	-0.9296	0.5892	3	131	233	13	2019.1538	18.6154	1.6058
56572	virus pneumonia	-0.8119	0.5758	3	180	393	14	2020	56.5	4.3933
56575	virus transmission	-0.8938	0.1553	3	150	259	9	2020.6667	33.2222	2.94
56610	visual analytics	0.989	-0.3749	4	98	186	32	2019.1875	22	1.6366
56658	visualization	1.0927	-0.3936	4	171	483	77	2019.8442	10.961	1.0605
56816	vulnerability	0.1721	0.5264	2	128	192	36	2020.0278	8.5	0.8525
56826	vulnerable population	-0.4593	0.3598	3	147	231	12	2019.9167	7.1667	0.5507
56940	waste management	0.4094	0.3125	2	140	225	29	2019.9655	31.2069	2.1449
56976	water	-0.0197	0.4154	2	159	253	16	2019.8125	22.5	1.9978
57021	water supply	-0.106	0.5004	2	124	188	12	2019.6667	12.5833	0.9906
57105	web analytics	1.3322	-0.2534	4	111	264	62	2020.2581	13.1452	1.1203
57155	web of science	0.1144	-0.3253	1	149	195	14	2021.6429	25.1429	2.2642
57178	web services	1.2652	-0.159	4	89	157	31	2018.0323	5.8387	0.4681
57237	websites	1.2596	-0.3006	4	165	465	76	2019.3026	11.25	1.0424
57338	wellbeing	-0.3591	-0.047	3	475	1232	86	2020.1395	12.8256	1.1052
57624	women	0.1271	0.5104	2	258	561	183	2020.1749	9.0874	1.1229
